marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_text,review_date,label
US,16338922,RSWFOJS7NG1IW,B010GPCEWU,387523927,Husky Mount™ 24 - 65 Inch Tilt Flat TV Wall Mount. Low Profile TV Bracket Fits most 24 32 39 40 42 47 52 55 60 65 Inch LED LCD Plasma Flat Screen. With VESA up to 400 x 400 and 100 lbs weight capacity. Made of Heavy-Duty Steel. Comes with all necessary hardware and lifetime warranty.,Electronics,5,0,0,N,Y,Hard to beat the price. They all seem to ...,"Hard to beat the price. They all seem to work the same and be the same quality, why pay more?",31-08-2015,1
US,35873588,R2TUQA7EVUCJYU,B007ZHXFJY,76971192,8 Pack Panasonic NiMH AAA Rechargeable Battery for Cordless Phones,Electronics,5,0,0,N,Y,Fully charged.,"Phones were dead prior to replacing them with these new replacement batteries,",31-08-2015,1
US,2340234,R3MGEU0Q761NSM,B00TY7YXYY,484292769,"Headphones, Sound Intone I66 Metal Earphones with Microphone, Bass Earbuds with Remote, Noise Isolating, Cute In Ear Headphones for Kids, Adults, Compatible for iPhone, Android, Ipad, MP3/4",Electronics,2,0,3,N,Y,Two Stars,Horrible,31-08-2015,1
US,20402068,RTDOEGCB6EQ5E,B0111Y2BW8,761797447,"White EZCast i5+ DLNA Airplay Miracast HDMI WiFi Display Dongle, 1080P EZCast Wireless Display HDMI Dongle TV Receiver Adapter for Iphone Ipad Samsung Galaxy Android Smart Phone Tablet",Electronics,3,0,0,N,Y,"It's just OK, but cheaper than Chromecase","I've decided to keep the item.  the ezcast is not quite as good as Chromecast with most features, but it's cheaper and has a couple of features that I actually like a little better than Chromecast (actually works with Firefox for HTML 5 video).  Also, the setup goes pretty smoothly which is a plus (maybe even better than Chromecast).  Just how secure it is remains to be seen.  Something tells me that this Chinese company that manufactures it, lets the device be vulnerable to hacking, but we'll see.  The support site for the Windows app is in Chinese as best I can tell, and not conducive to North American customers, but hopefully that gets improved soon.",31-08-2015,1
US,143935,R3GWX8AYXWO5ZE,B00GHQMZ7W,318981354,Brookstone - SoundShield Noise Cancelling Stereo Headphones,Electronics,4,0,0,N,N,... and being an active traveler they have held up pretty well. Comfortable for long flights and still have ...,Bought these a year ago and being an active traveler they have held up pretty well. Comfortable for long flights and still have 100% noise cancellation,31-08-2015,1
US,46780686,R3NMIM9D8VNGI7,B00DDULUIA,938537972,Twisted Veins Three (3) Pack of HDMI 90 Degree/Right Angle Connectors/Adapters,Electronics,5,0,0,N,Y,Five Stars,great products! good buy! works great!,31-08-2015,1
US,2821382,R25RF82T48R20E,B00B20M8CU,75944794,American Red Cross ZoneGuard Weather Radio,Electronics,5,0,0,N,Y,Love this radio,Love this radio. It alerts the whole family when any form of weather changes. Plus you can have one in each room.,31-08-2015,1
US,657440,R1IUHD431Q5MSB,B00AY98USQ,135712681,Lastest Apple TV 4 - Apple TV 4th Generation Wall Mount 2015,Electronics,5,0,0,N,Y,Five Stars,Fits my tv perfectly,31-08-2015,1
US,11990894,R2MXU8IVR1Q1S5,B00SQ94K7Q,783049725,"SOUNDXL Blackout C-Series Bluetooth Wireless Waterproof Speaker for iPhones, Android, Tablets, Smartphones and MP3 Speaker",Electronics,5,1,1,N,N,Perfect gift for everyone on your list or treat yourself! Great quality!,Enjoy crystal clear clarity sound with this product!  Super great quality! Highly recommended! Would make a perfect gift for anyone or for yourself!!,31-08-2015,1
US,50179212,R1OQI7VXCRT3OY,B004FEEY9A,494827590,Sennheiser Headphones,Electronics,5,1,1,N,Y,Great Sounding Headphones,Bought these headphones a week ago and I love them. These are the most comfortable headphones I've ever owned. Feels so comfortable even listening for many hours. I own a pair of Audio Technica M50x and these for me are much better. They are much more open and a pleasure to listen to any music. I listen to music mostly on my iPad and have a subscription to Tidal premium musi service right now. The clarity of the music is amazing. These headphones also are a great bargain at $108.99 on Amazon. I'm very happy with my purchase.,31-08-2015,1
US,7063270,R3QLZUL02LTP06,B00MRUX9IG,684454145,"Comply Foam Premium Earphone Tips - Isolation T-100 (Multi-Color, 3-Pairs, Large)",Electronics,2,0,0,N,N,Happy For about 4 weeks using these in the gym,Happy For about 4 weeks using these in the gym. The tips then lost the sponginess and then teared over time. I kept my headphones in a case and yet they wear out when you use them after a few weeks.,31-08-2015,1
US,19999618,R1VOQNUWRW7EKM,B003O1UYHG,975283485,VideoSecu Full Motion Articulating Tilt TV Wall Mount Bracket,Electronics,2,0,0,N,Y,Not that great...,"I am having a hard time getting the nut tight behind the mount for the monitor. It seems tight, but the monitor still pivots left and right way to easy. I also see lots of people complaining whey they tried to get it really tight they broke the mount.  I have used better mounts that are only a few dollars more. Spend a little more and get a decent mount.",31-08-2015,0
US,7260378,R9XIRRPMX4Q64,B003L1ZYYM,617978254,"AmazonBasics High-Speed HDMI Cable - 6.5 Feet (2 Meters) Supports Ethernet, 3D, 4K and Audio Return",Electronics,5,0,0,N,Y,Five Stars,Does the job.,31-08-2015,1
US,52227876,R1E1B8JKY05L42,B00Z91VF4U,367056402,"G.G.Martinsen 32 GB Mini Usb Port Slim Small Multi-lingual Selection 1.78 LCD Portable Mp3/Mp4, Mp3Player , Mp4Player , Video Player , Music Player , Media Player ,Audio player With Photo Viewer , E-book Reader , Voice Recorder, Games & Movie-Black",Electronics,1,0,0,N,Y,Does not play .wma,"Junk - will play MP3, but not WMA, even though the instructions it comes with says it will.  When you try to play WMA, you get &#34;FORMAT ERROR!&#34;.  My wife bought for a birthday present, by the time I opened it, I can no longer return it.  Instructions do not match player, menu, like everyone else said, is not intuitive.  To select something, you push &#34;Menu&#34;, when you would expect to push the button in the middle.  Aggravated with this player AND Amazon!",31-08-2015,1
US,33972520,R99E5GE71NOWK,B00XVQ0PCS,220816069,"iDeaUSA Wireless Speaker, Bluetooth 4.0 Bass Speaker, Subwoofer and Boombox Outdoor Speaker, with Mic for Hands Free Calling, NFC Supported for IOS and Android Smartphone and Tablet (Black&Red)",Electronics,5,0,0,N,N,Wonderful for bicycles,Our family loves to go bike riding but i get bored after a while. I got a free trial of these Taco speakers and took them along one time when i rode for a while. Put on my favorite jam and jammed out to the amazing music.,31-08-2015,1
US,37112382,R39F83BH6Z7G8R,B003REE3CW,764169830,Ac Power Adapter Charger for Zenith Zpa-314 Zpa-315 Dvp7771 Dvp615 Zpa314 Zpa315,Electronics,5,0,0,N,Y,Five Stars,"Item as described , fast delivery",31-08-2015,1
US,45063970,RF1TWQWW6KMN2,B00I05EFLM,822761909,Sony  Digital Media MP3 Player,Electronics,1,3,3,N,Y,I got these and used them a couple o times ...,"I got these and used them a couple o times to swim. However, a few months after my purchase, I felt that one side was louder than the other. I turned them around and discovered that I'm not the one with a malfunction, but its this gadget somehow looses strength on one side. I bought these to replace my previous Sony Walkman, that suffered from the same malfunction. My conclusion is this: the Sony Walkman NWZW273S does NOT work!",31-08-2015,1
US,11818826,R3VMTF946JTPW7,B001TXUU98,789885378,110V-240V AC to 12V DC Power Adapter Converter US / Universal AC-DC Power Socket Adapter Converter - Use Car Chargers in 110V AC Wall Outlets,Electronics,1,0,0,N,Y,Poor quality,did not support my xm radio it does not produce 12 v dc more like 8.5 v dc. they also have a no return policy go figure.,31-08-2015,1
US,46301284,R1KQDNGX4MM30H,B00DCKROK4,625220315,"Accell D080B-014K 6 Outlet 5V, 2.1A Powramid Power Center and USB Charging Station, White",Electronics,5,0,0,N,Y,Solid!!!!,Solid product no complaints.,31-08-2015,1
US,32934525,RRRC8OQ11S1Z4,B00EZGB4GO,171665535,Sony 120 Watts Music System,Electronics,2,0,0,N,Y,Only 2 starts,"Has great features like iPod dock and USB port, but the sound is so unclear.<br />I am very disappointed",31-08-2015,1
US,46429440,RWKHXQ684SKU6,B00ZUVFGNA,881912642,iGadgitz Al Series Bluetooth Speakers [The Cube],Electronics,5,0,0,N,N,Very Small Speaker with Great Sound,"[[VIDEOID:3bdd17778455ef097fcffb1d018022b6]] There is a good variance in Bluetooth speakers, from physical design, extras in the box and sound quality. Not all speakers are worth your time and money. This little Cube speaker by iGadgitz is a very interesting speaker; it may be little but it has big sound and it works very well. I did find one potential issue when it comes to the range of operation that I will describe below.<br /><br />This is one of the smallest speakers I have seen and used. In spite of its size, it is a solid and hefty little speaker, weighing more than you'd expect. In my mind this is a good sign: it means that there is more to this little speaker than a cheap little speaker and a sub-par receiver. To be honest I was a little skeptical that it would put out good sound when I first saw this speaker. It has pleasantly surprised me (more on that shortly).<br /><br />This speaker pairs and connects very easily. When it is in discoverable mode it identifies itself as \\""Xquare 2\\"". I had no issue with it pairing to my phone and once connected it remained connected without issue.<br /><br />The range on this speaker is good and I have been able to carry it from the source to a distance between 20' - 30' before it began to stutter or cut out. I have seen speakers that have more range but the majority of them fall into this threshold. Now, that said I need to mention an issue that came up in testing that should be kept in mind. If the speaker is sitting such that the switch and controls are facing down (that is, the control side is on the flat surface where it is sitting) the range is cut very dramatically. With the speaker sitting that way the range dropped to about 6' before it started cutting out. It did not seem to matter if it was the speaker that was moving away from the source or the other way around.<br /><br />I loaded up some music and played it through this speaker and was pleased with the outcome. The speaker has no problem with playing at higher volume, without distortion or \\""washing out\\"". The profile is very good too - the bass is strong and slightly elevated but not overkill, the midrange is very good and the music has depth as a result, and the highs are bright and crisp. For such a small speaker, this one produces better-than-expected sound.<br /><br />This is one of my favorite Bluetooth speakers. It is very small but it has excellent sound and is made very well. The size makes it placeable in areas where other speakers are too bulky to fit. This speaker proves that smaller speakers can have great sound and it's worth its asking price.<br /><br />Disclaimer: I was provided a sample of this product in exchange for a fair, honest and thorough review. Even though I received this product at no cost I have rated and reviewed this product without bias, based solely on my experience with it.er volume, without distortion or \\""washing out\\"". The profile is very good too - the bass is strong and slightly elevated but not overkill, the midrange is very good and the music has depth as a result, and the highs are bright and crisp. For such a small speaker, this one produces better-than-expected sound.<br /><br />This is one of my favorite Bluetooth speakers. It is very small but it has excellent sound and is made very well. The size makes it placeable in areas where other speakers are too bulky to fit. This speaker proves that smaller speakers can have great sound and it's worth its asking price.<br /><br />Disclaimer: I was provided a sample of this product in exchange for a fair, honest and thorough review. Even though I received this product at no cost I have rated and reviewed this product without bias, based solely on my experience with it.",31-08-2015,1
US,15549681,R1ZID06Z5V2TNO,B00DHKKI16,789810342,Mohu Leaf 50 Indoor HDTV Antenna (Certified Refurbished),Electronics,5,0,0,N,Y,Save some money,My son gets 41 channels in Hickory NC. He is well pleased.,31-08-2015,1
US,14114728,R1XKK88C4LWIKL,B00LTG0NCY,21023242,"Soundance® Bluetooth Speakers with Base Resonator, FM Radio, Built-in Mic, LED Display, Support 3.5 mm Audio Jack, Micro SD card & USB Input",Electronics,5,0,1,N,N,Five Stars,"I bought this as a gift, and the recipient loves it.",31-08-2015,1
US,462252,R39ITSI7RJ8894,B00RSUFT5G,297234572,"Bluetooth Earphones, TaoTronics Bluetooth Wireless Earphones Sport Headphones Earbuds Headsets (Bluetooth 4.0, Delicate Sound, Build-in Mic, 6 Hours Playtime, CVC 6.0 Noise-Cancelling)",Electronics,3,0,0,N,N,Three Stars,More or less.,31-08-2015,1
US,41720710,R2Q5AMC4M8VH40,B00YNI7G8O,709285816,"HDMI Cable 15 FT - Braided Cord - 4K HDMI 2.0 Ready - High Speed - Gold Plated Connectors - Ethernet / Audio Return Channel - Video 4K UHD 2160p, HD 1080p, 3D - Xbox PlayStation PS3 PS4 PC Apple TV",Electronics,5,0,0,N,Y,Great product for a crazy cheap price,These are like HDMI on steroids.  Very well constructed cables.  Nothing cheap about them and the price was really good too.  I'd buy more of these in a heartbeat,31-08-2015,1
US,41146239,R1VQLRTMIBDRDT,B00C7JIBN0,479916274,ARCTIC P253 BT - Bluetooth,Electronics,3,0,0,N,Y,good sound but...,"well, it is a pain to have a odd charging cable and to also remember how to pair it to another phone.  Keep the instructions around, you will need them",31-08-2015,1
US,31364444,R2JEESEFYDVQB2,B00PLCMZ8M,558087999,Grace Digital GDI-IRMSamp Microsystem Internet Radio Receiver and Amplifier (Black),Electronics,5,0,0,N,Y,"Easy to use for those less technically inclined, and this picks up local radio stations (HUGE BONUS)","So, I wouldn't have purchased this if it were not for my wife, who is infinitely frustrated with my audio setup.<br /><br />I needed something that would sit next to our TV, and be simple to use.  The fact that this has a remote is a nice bonus.  The fact that this can grab my local radio stations is a HUGE bonus - one which I didn't know it could do (does it via streaming).<br /><br />My problem is that I have this setup:<br /><br />Computer requests audio to be played from a Linux computer which uses a M2Tech Hiface to stream digital to my DAC (streamed lossless FLAC).  This then feeds into my preamp, and then amp and speakers.  To access the linux computer that runs the whole show, I have to have her use shell login to my linux host (not easy for most people, and if something goes wrong, she can't fix it).  You can then  from command line play pandora or music.<br /><br />So, those issues being stated, after plenty of research, I chose this.  I can connect this up right into my preamp, and she can use it pretty easily.  The setup was a snap, follow a few instructions, and I'm now linked up with my pandora account (I've got probably 40 stations I've been grooming for years).  Great.<br /><br />I had mistook the &#34;antenna&#34; in the product pictures for a coax hookup for an AM/FM antenna.  In fact this hookup is for the antenna to your wireless router.  Very fortunately, this nice box has the great feature of being able to pickup any radio station that streams their broadcasts (which as it turns out, is almost all of the local stations).  Not only that, but I can get stations that I would otherwise not be able to get at all (since I don't rely on an antenna, just whatever I choose to stream).  how do I get my local stations?  Simple !  you just set your location (enter your city I believe).  And it'll select the right stations for where you are.  It will also allow you to then progress outwards and grab more stations that you wouldn't otherwise be able to get with an antenna of probably any size.  I live in Baltimore, and it allows me to get stations hundreds of miles away!  Very slick!!<br /><br />The one downside to this product is that the built-in amplifier is really pretty poor quality.  However, I didn't buy this for that functionality anyway.  I only ended up using it, as my preamp crapped out, and I'm stuck using the built in amp for the time being.  It's nice that it's available, but don't think that if you have decent speakers, that you'll get very good sound quality.  You're much better off using the 'line out' and putting this into your favorite receiver or preamp, as the built in one just isn't so great, but it's functional.ith an antenna of probably any size.  I live in Baltimore, and it allows me to get stations hundreds of miles away!  Very slick!!<br /><br />The one downside to this product is that the built-in amplifier is really pretty poor quality.  However, I didn't buy this for that functionality anyway.  I only ended up using it, as my preamp crapped out, and I'm stuck using the built in amp for the time being.  It's nice that it's available, but don't think that if you have decent speakers, that you'll get very good sound quality.  You're much better off using the 'line out' and putting this into your favorite receiver or preamp, as the built in one just isn't so great, but it's functional.",31-08-2015,1
